,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
9206,R. Williams,RM,66,England,24,1996-12-30,English League Championship,173,76,1996,4,30,2
9247,A. Dozzell,"CM, CDM",66,England,22,1999-05-02,English League Championship,182,64,1999,9,2,3
9251,J. Osei-Tutu,"RB, RM",66,England,22,1998-10-02,English League Championship,176,70,1998,2,2,1
9256,T. Bakinson,"CM, CDM",66,England,22,1998-10-10,English League Championship,191,82,1998,2,10,1
9276,C. Pring,"LB, LWB, LM",66,England,23,1998-01-22,English League Championship,185,71,1998,5,22,2
9277,L. Southwood,GK,66,England,23,1997-12-06,English League Championship,185,72,1997,4,6,2
9289,E. Moore,CB,66,England,24,1997-03-16,English League One,197,92,1997,7,16,3
9293,O. Rathbone,"CM, LM, CDM",66,England,24,1996-10-10,English League One,176,76,1996,2,10,1
9298,O. Dale,"RM, RW",66,England,22,1998-11-01,English League Championship,175,65,1998,3,1,1
9299,T. Lowery,CM,66,England,23,1997-12-31,English League One,168,75,1997,4,31,2
9305,D. Batty,"CM, CDM",66,England,23,1997-12-10,English League One,178,73,1997,4,10,2
9306,T. Sibbick,"CB, RWB",66,England,22,1999-05-23,English League Championship,189,69,1999,9,23,3
9307,H. Kane,"CM, CDM",66,England,22,1998-11-23,English League One,175,67,1998,3,23,1
9328,R. Schofield,GK,66,England,21,1999-12-11,English League Championship,190,70,1999,4,11,2
9331,N. Tella,"LM, ST",66,England,21,1999-07-05,English Premier League,173,70,1999,11,5,4
9338,S. Twine,"CM, LW, CAM",66,England,21,1999-07-14,English League One,174,69,1999,11,14,4
9355,J. Rankin-Costello,"RB, LB",66,England,21,1999-07-26,English League Championship,183,64,1999,11,26,4
9372,R. Harper,"CM, CDM",66,England,21,2000-03-08,English League One,188,76,2000,7,8,3
9375,B. Wiles,"CM, LM",66,England,22,1999-04-17,English League One,172,66,1999,8,17,3
9399,S. Sessegnon,"RB, LB",66,England,21,2000-05-18,English League Championship,174,68,2000,9,18,3
9405,F. Downes,"CDM, CM",66,England,22,1999-01-20,English League Championship,173,70,1999,5,20,2
9421,M. O'Riley,"CM, RW",66,England,20,2000-11-21,English League One,187,77,2000,3,21,1
9467,M. Adams,"CDM, CM",66,England,24,1996-09-23,USA Major League Soccer,168,75,1996,1,23,1
9475,T. Richards,"CAM, CM",66,England,20,2000-12-04,English Premier League,180,78,2000,4,4,2
9481,D. Sanderson,"CB, RB",66,England,21,1999-12-15,English League Championship,188,78,1999,4,15,2
9526,J. Gelhardt,"ST, CAM",66,England,19,2002-05-04,English Premier League,175,76,2002,9,4,3
9530,C. Mola,"LB, CDM",66,England,20,2001-03-15,German 1. Bundesliga,183,78,2001,7,15,3
9563,J. Branthwaite,CB,66,England,19,2002-06-27,English Premier League,195,74,2002,10,27,4
9585,M. Ekpiteta,CB,66,England,25,1995-08-26,English League Championship,193,84,1995,12,26,4
9623,A. Doughty,"LWB, LB",66,England,21,1999-12-21,English League Championship,183,68,1999,4,21,2
9749,M. Rogers,LW,66,England,18,2002-07-26,English League Championship,187,80,2002,11,26,4
9805,J. Bothroyd,ST,65,England,39,1982-05-07,Japanese J. League Division 1,190,89,1982,9,7,3
9806,L. Grant,GK,65,England,38,1983-01-27,English Premier League,193,83,1983,5,27,2
9808,D. Martin,GK,65,England,35,1986-01-22,English Premier League,188,86,1986,5,22,2
9809,D. Lewington,CB,65,England,37,1984-05-18,English League One,183,86,1984,9,18,3
9811,A. Baptiste,CB,65,England,35,1986-01-31,English League One,180,74,1986,5,31,2
9816,A. Akinfenwa,ST,65,England,39,1982-05-10,English League One,178,110,1982,9,10,3
9817,R. Wood,CB,65,England,35,1985-07-05,English League One,191,82,1985,11,5,4
9824,B. Watson,"CDM, CM",65,England,35,1985-07-09,English League One,181,80,1985,11,9,4
9830,S. Whalley,"ST, RW",65,England,33,1987-08-07,English League One,176,67,1987,12,7,4
9832,C. Daniels,"LWB, LB",65,England,34,1986-09-07,English League Two,185,75,1986,1,7,1
9839,M. Bostwick,CB,65,England,33,1988-05-17,English League One,193,89,1988,9,17,3
9840,L. Akins,"LM, ST",65,England,32,1989-02-25,English League One,185,79,1989,6,25,2
9849,D. Worrall,"RWB, RW",65,England,31,1990-06-12,English League Two,170,67,1990,10,12,4
9854,J. Spearing,CDM,65,England,32,1988-11-25,English League Two,171,71,1988,3,25,1
9861,G. Madine,ST,65,England,30,1990-08-24,English League Championship,193,75,1990,12,24,4
9862,A. Clayton,"CDM, CM",65,England,32,1989-01-14,English League Championship,175,75,1989,5,14,2
9871,L. Sercombe,CM,65,England,31,1990-04-25,English League One,178,69,1990,8,25,3
9877,J. Mills,"LB, LWB",65,England,31,1989-10-30,English League Two,175,70,1989,2,30,1
9878,J. Brayford,"RB, CB",65,England,33,1987-12-29,English League One,173,71,1987,4,29,2
9882,C. McManaman,"RM, ST",65,England,30,1991-04-25,English League Two,175,73,1991,8,25,3
9892,A. Cook,ST,65,England,30,1990-10-18,English League Two,185,80,1990,2,18,1
9897,O. Lee,CAM,65,England,29,1991-07-11,English League One,181,80,1991,11,11,4
9900,L. Brown,LB,65,England,30,1990-08-10,English League One,183,79,1990,12,10,4
9904,D. Davis,"CM, CDM, RB",65,England,30,1991-02-20,English League One,177,82,1991,6,20,2
9914,C. McAleny,"LW, ST",65,England,28,1992-08-12,English League Two,178,66,1992,12,12,4
9916,T. Eaves,ST,65,England,29,1991-12-04,English League Championship,191,86,1991,4,4,2
9917,G. Williams,"RB, CB",65,England,28,1993-04-14,English League One,176,70,1993,8,14,3
9937,A. Sarcevic,"CAM, CM",65,England,29,1992-03-13,English League One,182,78,1992,7,13,3
9943,C. Thomas,"CDM, CM",65,England,27,1993-10-29,English League One,185,72,1993,2,29,1
9946,J. Morris,"LM, RM",65,England,29,1991-09-30,English League Two,182,72,1991,1,30,1
9949,W. Keane,"CAM, ST",65,England,28,1993-01-11,English League One,187,72,1993,5,11,2
9950,E. Ebanks-Landell,CB,65,England,28,1992-12-16,English League One,188,88,1992,4,16,2
9965,J. Scowen,"CM, CDM",65,England,28,1993-03-28,English League One,178,74,1993,7,28,3
9967,A. Cairns,GK,65,England,28,1993-01-04,English League One,183,72,1993,5,4,2
9970,O. Turton,"RWB, RB, CB",65,England,28,1992-12-06,English League Championship,180,75,1992,4,6,2
9976,R. Matthews,GK,65,England,27,1994-02-10,English Premier League,192,78,1994,6,10,2
9980,R. Jackson,RB,65,England,30,1990-07-31,English League One,175,65,1990,11,31,4
9984,A. Jackson,CB,65,England,27,1994-05-18,English League One,187,80,1994,9,18,3
9987,D. Oshilaja,CB,65,England,28,1993-03-02,English League One,181,75,1993,7,2,3
9994,B. Wilson,GK,65,England,28,1992-08-09,English League Championship,186,74,1992,12,9,4
9995,K. Hemmings,ST,65,England,29,1992-04-08,English League One,186,78,1992,8,8,3
10000,C. Raglan,CB,65,England,28,1993-04-28,English League One,185,75,1993,8,28,3
10009,T. Hopper,ST,65,England,27,1993-12-14,English League One,186,76,1993,4,14,2
10011,J. Willis,CB,65,England,26,1994-08-24,English League One,180,70,1994,12,24,4
10016,C. Stockton,ST,65,England,27,1994-03-13,English League One,186,75,1994,7,13,3
10036,M. Blair,RWB,65,England,32,1989-06-21,English League One,178,74,1989,10,21,4
10037,T. Anderson,CB,65,England,27,1993-09-02,English League One,193,83,1993,1,2,1
10076,H. Adelakun,"LM, RM",65,England,25,1996-06-11,English League One,188,75,1996,10,11,4
10093,S. Goss,"CAM, CM",65,England,25,1995-10-01,Scottish Premiership,191,80,1995,2,1,1
10096,R. Haynes,"LWB, LB",65,England,25,1995-09-27,English League Two,184,68,1995,1,27,1
10117,K. Jackson,ST,65,England,27,1994-02-22,English League One,181,73,1994,6,22,2
10123,J. Payne,"CAM, CM",65,England,26,1994-10-25,English League Two,165,60,1994,2,25,1
10135,B. Halliday,RB,65,England,25,1995-07-10,English League One,180,68,1995,11,10,4
10147,M. Jay,CAM,65,England,25,1996-02-27,English League Two,169,64,1996,6,27,2
10154,T. Conlon,CM,65,England,25,1996-02-03,English League Two,173,62,1996,6,3,2
10156,F. Okenabirhie,ST,65,England,25,1996-02-25,English League One,178,74,1996,6,25,2
10164,J. Rossiter,"CDM, CM",65,England,24,1997-03-24,English League One,178,64,1997,7,24,3
10167,W. Nightingale,CB,65,England,25,1995-08-02,English League One,185,84,1995,12,2,4
10172,C. Bishop,ST,65,England,24,1996-11-04,English League One,183,72,1996,3,4,1
10193,G. Ward,"CM, RM",65,England,26,1994-12-05,English League Championship,178,73,1994,4,5,2
10201,G. Cooper,LWB,65,England,24,1996-10-30,English League One,175,72,1996,2,30,1
10202,B. Close,CDM,65,England,24,1996-08-08,English League One,175,75,1996,12,8,4
10203,W. Norris,GK,65,England,27,1993-08-12,English Premier League,195,81,1993,12,12,4
10222,A. Cannon,"CM, CAM",65,England,25,1996-03-14,English League Championship,176,74,1996,7,14,3
10236,S. Kashket,"ST, RW",65,England,25,1996-02-26,English League One,175,66,1996,6,26,2
10242,H. Anderson,RW,65,England,24,1997-01-09,English League Two,179,71,1997,5,9,2
10243,A. Bass,GK,65,England,23,1998-04-01,English League One,191,70,1998,8,1,3
10245,J. Stevens,GK,65,England,23,1997-08-02,English League One,188,77,1997,12,2,4
10247,C. Trueman,GK,65,England,25,1996-03-26,English League Championship,186,74,1996,7,26,3
10251,K. Vincent-Young,"RB, LB",65,England,25,1996-03-15,English League One,180,70,1996,7,15,3
10268,A. Hunter,LM,65,England,25,1995-09-29,English League Two,178,67,1995,1,29,1
10274,K. Anderson,"CAM, CM, LM",65,England,26,1995-04-06,English League Championship,175,71,1995,8,6,3
10282,M. Gillesphey,CB,65,England,25,1995-11-24,English League One,188,70,1995,3,24,1
10296,J. Dacres-Cogley,"RB, RWB",65,England,25,1996-03-12,English League Two,174,68,1996,7,12,3
10300,S. Humphrys,ST,65,England,23,1997-09-15,English League One,185,91,1997,1,15,1
10301,T. Edun,"LB, CDM",65,England,23,1998-05-14,English League Championship,172,75,1998,9,14,3
10332,A. Kilgour,CB,65,England,23,1998-05-18,English League Two,189,75,1998,9,18,3
10334,H. Odoffin,"CDM, CM, CB",65,England,23,1998-04-13,English League One,191,81,1998,8,13,3
10340,M. Penney,"LB, LM",65,England,23,1998-02-11,English League One,174,64,1998,6,11,2
10369,D. Jaiyesimi,"RW, LM, ST",65,England,23,1998-05-07,English League One,181,72,1998,9,7,3
10389,J. Latibeaudiere,"CB, RB",65,England,21,2000-01-06,English League Championship,180,81,2000,5,6,2
10427,J. Smith,RM,65,England,23,1997-07-28,English League One,173,70,1997,11,28,4
10430,L. Thomas,"RM, CM, CAM",65,England,22,1999-02-19,English League Two,168,66,1999,6,19,2
10433,A. Famewo,CB,65,England,22,1998-11-09,English League One,187,66,1998,3,9,1
10435,T. Pearce,"LB, LWB",65,England,23,1998-04-12,English League One,185,70,1998,8,12,3
10438,R. Sykes,CB,65,England,22,1999-03-26,English League One,196,73,1999,7,26,3
10441,A. Morley,"CDM, CM",65,England,21,2000-02-27,English League Two,183,72,2000,6,27,2
10454,A. Jones,"CB, CDM",65,England,23,1997-10-07,English League Championship,188,70,1997,2,7,1
10455,H. Darling,CB,65,England,21,1999-08-08,English League One,180,75,1999,12,8,4
10459,D. Adeniran,"CM, CDM",65,England,22,1999-01-02,English League One,180,75,1999,5,2,2
10467,R. Cooney,RB,65,England,21,2000-02-26,English League One,176,68,2000,6,26,2
10472,C. Bramall,LB,65,England,25,1996-04-02,English League One,178,72,1996,8,2,3
10475,D. Mitchell,LB,65,England,24,1997-01-11,English League Championship,181,71,1997,5,11,2
10476,A. May,ST,65,England,27,1993-07-03,English League One,176,72,1993,11,3,4
10493,J. Bowler,"RM, LM",65,England,22,1999-03-05,English League Championship,175,75,1999,7,5,3
10504,S. Raggett,CB,65,England,27,1994-01-25,English League One,196,89,1994,5,25,2
10511,L. Leahy,"LWB, LB",65,England,28,1992-11-19,English League One,178,73,1992,3,19,1
10543,L. Woolfenden,CB,65,England,22,1998-10-21,English League One,193,75,1998,2,21,1
10548,A. Pears,GK,65,England,23,1998-04-23,English League Championship,186,72,1998,8,23,3
10555,J. Brown,"LB, LWB, LW",65,England,22,1999-01-24,English League One,175,72,1999,5,24,2
10556,T. Eyoma,RB,65,England,21,2000-01-29,English League One,183,76,2000,5,29,2
10564,C. Bassey,LB,65,England,21,1999-12-31,Scottish Premiership,185,76,1999,4,31,2
10600,H. Carter,CB,65,England,21,1999-12-17,English League Championship,188,67,1999,4,17,2
10601,G. Tanner,RB,65,England,21,1999-11-16,English League Championship,181,71,1999,3,16,1
10603,A. Appiah,"RM, LM, RW",65,England,20,2001-01-05,Spanish Segunda DivisiÃ³n,175,63,2001,5,5,2
10615,T. Hamer,"LB, RB",65,England,21,1999-10-01,English League One,188,80,1999,2,1,1
10617,D. Pereira,LM,65,England,22,1999-03-25,English League Championship,175,70,1999,7,25,3
10618,B. Mumba,"RB, CM",65,England,19,2001-10-08,English Premier League,163,61,2001,2,8,1
10631,D. Spence,"RB, RWB, RM",65,England,20,2000-08-09,English League Championship,184,71,2000,12,9,4
10646,K. Watts,CB,65,England,21,1999-11-03,English League One,192,75,1999,3,3,1
10726,R. Williams,CB,65,England,20,2001-02-03,English League Championship,195,76,2001,6,3,2
10764,E. Simms,ST,65,England,20,2001-01-05,English Premier League,183,73,2001,5,5,2
10808,D. Bernard,"CB, RB",65,England,20,2000-10-14,English League Championship,189,81,2000,2,14,1
10820,S. Greenwood,"CF, CAM, CM",65,England,19,2002-01-26,English Premier League,180,75,2002,5,26,2
10851,N. Ogbeta,"LWB, LB",65,England,20,2001-04-28,English League One,191,84,2001,8,28,3
11030,L. Colwill,CB,65,England,18,2003-02-26,English League Championship,191,79,2003,6,26,2
11043,M. Peart-Harris,"CAM, CM",65,England,18,2002-09-18,English Premier League,187,70,2002,1,18,1
11056,G. Morris,GK,64,England,37,1983-12-20,English League Two,183,70,1983,4,20,2
11057,P. Clarke,CB,64,England,39,1982-01-03,English League Two,183,83,1982,5,3,2
11060,I. Henderson,ST,64,England,36,1985-01-24,English League Two,178,67,1985,5,24,2
11061,A. Lonergan,GK,64,England,37,1983-10-19,English Premier League,192,87,1983,2,19,1
11071,D. Pratley,"CM, CB, CDM",64,England,36,1985-04-22,English League Two,185,69,1985,8,22,3
11072,L. Chambers,CB,64,England,35,1985-09-28,English League Two,185,87,1985,1,28,1
11073,D. Jones,CM,64,England,36,1984-11-04,English National League,183,80,1984,3,4,1
11074,J. Perch,"CB, RB",64,England,35,1985-09-28,English League Two,180,80,1985,1,28,1
11081,D. Charles,CB,64,England,33,1987-12-10,English League One,185,85,1987,4,10,2
11084,M. Hughes,CB,64,England,34,1986-12-09,English League Two,188,80,1986,4,9,2
11089,B. Pitman,ST,64,England,33,1988-01-31,English League Two,183,70,1988,5,31,2
11091,J. Pearce,CB,64,England,33,1987-12-06,English League One,185,71,1987,4,6,2
11096,J. Mousinho,CB,64,England,35,1986-04-30,English League One,186,79,1986,8,30,3
11118,M. Bartley,"CDM, CM",64,England,34,1986-07-04,Scottish Premiership,180,79,1986,11,4,4
11133,L. Murphy,"CM, CDM",64,England,31,1989-10-21,English League One,188,74,1989,2,21,1
11134,G. Taylor,CB,64,England,31,1990-01-15,English League One,186,73,1990,5,15,2
11136,S. O'Keefe,"CDM, CM",64,England,30,1991-03-04,English League One,173,64,1991,7,4,3
11137,C. Main,ST,64,England,29,1992-06-20,Scottish Premiership,178,67,1992,10,20,4
11146,J. Obika,ST,64,England,30,1990-09-12,English League One,183,76,1990,1,12,1
11155,M. Duffy,CAM,64,England,35,1985-10-07,English League Two,175,72,1985,2,7,1
11164,A. Wildig,"CM, CAM",64,England,29,1992-04-15,English League One,175,73,1992,8,15,3
11169,A. Eastham,CB,64,England,30,1991-03-22,English League Two,191,90,1991,7,22,3
11170,S. Winnall,ST,64,England,30,1991-01-19,English League One,175,71,1991,5,19,2
11174,C. Butcher,"CM, CDM",64,England,30,1991-02-26,Scottish Premiership,185,83,1991,6,26,2
11175,R. Bowman,ST,64,England,29,1991-11-30,English League One,185,83,1991,3,30,1
11176,G. Francomb,RB,64,England,29,1991-09-08,English League Two,181,73,1991,1,8,1
11180,J. McEachran,"CM, CDM",64,England,28,1993-03-01,English League One,178,65,1993,7,1,3
11186,H. Pell,"CM, CDM",64,England,29,1991-10-21,English League One,193,85,1991,2,21,1
11188,T. Eastman,CB,64,England,29,1991-10-21,English League Two,191,88,1991,2,21,1
11191,J. Lowe,"CDM, CM",64,England,29,1991-09-02,English League Two,183,80,1991,1,2,1
11193,B. Heneghan,CB,64,England,27,1993-09-19,English League One,191,79,1993,1,19,1
11194,B. Garratt,GK,64,England,27,1994-04-25,English League One,185,66,1994,8,25,3
11201,S. Wootton,CB,64,England,29,1991-09-12,English League One,188,78,1991,1,12,1
11210,R. Bennett,CB,64,England,29,1991-09-01,English League One,191,76,1991,1,1,1
11222,J. Turnbull,CB,64,England,26,1994-10-30,English League Two,185,72,1994,2,30,1
11226,P. Digby,"CDM, CM",64,England,26,1995-02-02,English League One,195,70,1995,6,2,2
11227,J. Bolton,"RB, CB",64,England,26,1994-08-13,English League One,180,75,1994,12,13,4
11231,D. Samuel,"ST, RW",64,England,27,1994-04-11,Scottish Premiership,182,89,1994,8,11,3
11245,J. Moore-Taylor,CB,64,England,27,1994-01-24,English League Two,180,83,1994,5,24,2
11248,D. Wright,RM,64,England,26,1995-04-30,Scottish Premiership,175,69,1995,8,30,3
11260,J. Tillson,"CDM, CM",64,England,28,1993-03-05,Scottish Premiership,183,70,1993,7,5,3
11270,J. Ironside,ST,64,England,27,1993-10-16,English League One,183,75,1993,2,16,1
11289,Z. Clough,"CAM, LM, ST",64,England,26,1995-03-08,English League Two,170,64,1995,7,8,3
11295,A. McGowan,RB,64,England,24,1996-07-24,English League Two,175,80,1996,11,24,4
11302,J. Houghton,"CDM, CM",64,England,25,1995-11-05,English League One,183,77,1995,3,5,1
11306,M. Pinnock,LM,64,England,26,1994-12-12,English League Two,190,69,1994,4,12,2
11308,S. Tanser,"LWB, LB",64,England,26,1994-10-23,Scottish Premiership,182,70,1994,2,23,1
11311,B. Cargill,"CB, LB",64,England,25,1995-07-05,English League Two,189,87,1995,11,5,4
11313,L. Jones,CB,64,England,25,1995-10-07,English League One,191,78,1995,2,7,1
11332,A. Gilliead,RM,64,England,25,1996-02-11,English League Two,183,70,1996,6,11,2
11370,T. Bishop,"CM, CAM",64,England,24,1996-07-15,English League One,178,67,1996,11,15,4
11377,L. Reed,"CDM, CM",64,England,23,1997-07-25,English League Two,173,60,1997,11,25,4
11382,J. Nolan,CM,64,England,29,1992-04-22,English League One,180,72,1992,8,22,3
11384,J. Muldoon,ST,64,England,32,1989-05-19,English League Two,178,69,1989,9,19,3
11385,H. Dunk,"LB, LM",64,England,30,1990-10-25,English League One,184,73,1990,2,25,1
11392,M. Demetriou,CB,64,England,30,1990-12-01,English League Two,188,72,1990,4,1,2
11395,C. Cooke,"CAM, CM",64,England,24,1997-02-21,English League Two,172,72,1997,6,21,2
11398,G. Maris,"CDM, CM",64,England,25,1996-03-06,English League Two,180,75,1996,7,6,3
11402,J. Vickers,GK,64,England,25,1995-12-01,English League One,193,72,1995,4,1,2
11413,D. Johnson,ST,64,England,28,1993-02-28,English League Two,178,82,1993,6,28,2
11423,T. Thomas,CB,64,England,25,1995-10-18,English League One,183,71,1995,2,18,1
11440,C. Ainley,CM,64,England,23,1997-11-02,English League One,173,64,1997,3,2,1
11447,J. Hylton,"LW, ST, LM",64,England,29,1992-06-28,English League Two,178,73,1992,10,28,4
11452,K. Woolery,"RW, ST, RM",64,England,26,1995-01-11,Scottish Premiership,181,78,1995,5,11,2
11453,J. Jones,"RW, LW, CAM",64,England,23,1997-10-22,English League Championship,177,73,1997,2,22,1
11459,J. Powell,"CAM, RM, CM",64,England,22,1998-10-30,English League One,178,68,1998,2,30,1
11464,A. Hayden,CB,64,England,24,1997-01-16,English National League,186,79,1997,5,16,2
11468,B. Stevenson,"CDM, CM",64,England,24,1997-03-23,English League Two,182,67,1997,7,23,3
11469,E. List,"ST, RM",64,England,24,1997-05-12,English League Two,174,74,1997,9,12,3
11488,J. Brophy,"LM, LB",64,England,26,1994-07-25,English League One,180,72,1994,11,25,4
11496,E. Robson,"CM, CDM",64,England,24,1996-10-25,English League One,178,73,1996,2,25,1
11500,J. Pask,"CB, RWB, RB",64,England,23,1997-11-01,English League Championship,187,76,1997,3,1,1
11509,C. Borthwick-Jackson,LB,64,England,24,1997-02-02,English League One,189,73,1997,6,2,2
11519,J. Lawrence-Gabriel,RB,64,England,22,1998-09-25,English League Championship,181,75,1998,1,25,1
11543,L. Bolton,"RB, RWB, RM",64,England,21,1999-10-07,English Premier League,176,72,1999,2,7,1
11549,S. Clare,"CDM, RB",64,England,24,1996-09-18,English League One,190,79,1996,1,18,1
11552,G. Hirst,ST,64,England,22,1999-02-15,English League One,191,81,1999,6,15,2
11557,R. Edmonds-Green,"CB, RB",64,England,22,1999-01-14,English League One,181,73,1999,5,14,2
11561,N. Ennis,ST,64,England,22,1999-05-20,English League One,180,76,1999,9,20,3
11565,A. Fisher,GK,64,England,23,1998-02-12,English League One,183,73,1998,6,12,2
11567,O. Bogle,ST,64,England,27,1993-07-26,English League One,190,80,1993,11,26,4
11571,N. Baxter,GK,64,England,22,1998-11-08,English League Championship,188,76,1998,3,8,1
11583,N. Freeman,"CAM, LM, RM",64,England,25,1995-11-07,English League One,180,78,1995,3,7,1
11595,D. Hume,"LB, LWB",64,England,22,1998-08-11,English League One,177,71,1998,12,11,4
11596,A. Whiteman,GK,64,England,22,1998-10-02,Swedish Allsvenskan,189,84,1998,2,2,1
11598,C. Wood,LB,64,England,24,1996-07-17,English League Two,177,78,1996,11,17,4
11601,B. Austin,GK,64,England,22,1999-01-08,USA Major League Soccer,188,75,1999,5,8,2
11609,R. Williams,CB,64,England,22,1998-09-03,English League One,188,80,1998,1,3,1
11620,N. Holland,"LM, LW",64,England,23,1998-06-19,English League One,178,70,1998,10,19,4
11625,D. Scarr,CB,64,England,26,1994-12-24,English League One,188,80,1994,4,24,2
11628,D. Kemp,"CAM, LW, RW",64,England,22,1999-01-11,English League Two,168,63,1999,5,11,2
11629,N. Trott,GK,64,England,22,1998-11-21,French Ligue 2,188,75,1998,3,21,1
11631,J. Cumming,GK,64,England,21,1999-09-04,English League One,186,79,1999,1,4,1
11670,Z. Medley,"CB, LB",64,England,20,2000-07-07,Belgian Jupiler Pro League,195,79,2000,11,7,4
11674,D. Yearwood,"CM, CDM",64,England,21,2000-02-17,USA Major League Soccer,175,63,2000,6,17,2
11678,C. Lang,"RW, CF, CAM",64,England,22,1998-09-08,English League One,180,73,1998,1,8,1
11687,M. Cooper,GK,64,England,21,1999-10-08,English League One,186,75,1999,2,8,1
11694,O. Bailey,"CAM, CM, RM",64,England,21,1999-12-08,Scottish Premiership,178,75,1999,4,8,2
11699,D. Butterworth,"ST, CAM, LW",64,England,21,1999-09-14,English League Championship,178,65,1999,1,14,1
11702,J. Opoku,CB,64,England,22,1998-10-14,Danish Superliga,195,79,1998,2,14,1
11704,L. Offord,"CB, RB",64,England,21,1999-11-19,English League One,180,66,1999,3,19,1
11715,L. Hannant,"RM, LM, RWB",64,England,27,1993-11-04,English League Two,180,67,1993,3,4,1
11721,A. Barlow,"LM, LW, CF",64,England,21,2000-01-10,English League One,176,75,2000,5,10,2
11725,C. Wright,CM,64,England,21,2000-05-02,English League One,182,72,2000,9,2,3
11751,J. Anthony,"ST, LW",64,England,21,1999-12-01,English League Championship,183,68,1999,4,1,2
11759,S. Finley,"CM, CDM",64,England,28,1992-08-04,English League Two,170,68,1992,12,4,4
11780,J. Randall,"LM, CAM",64,England,21,1999-10-29,English League Championship,177,66,1999,2,29,1
11824,L. Davis,"LB, CB",64,England,21,2000-01-12,English League Championship,180,70,2000,5,12,2
11839,J. Benson,"CM, CDM",64,England,21,1999-12-05,English League Championship,178,76,1999,4,5,2
11848,F. Balogun,ST,64,England,19,2001-07-03,English Premier League,179,70,2001,11,3,4
11876,R. Longman,"ST, RM",64,England,20,2000-11-06,English League Championship,180,68,2000,3,6,1
11893,T. Fornah,"CDM, CM",64,England,21,1999-09-11,English League Championship,185,72,1999,1,11,1
11904,J. Tunnicliffe,CB,64,England,27,1993-10-13,English League Two,186,82,1993,2,13,1
11905,J. Rudoni,"CAM, CM",64,England,20,2001-06-14,English League One,185,77,2001,10,14,4
11926,M. Sorinola,"LWB, RWB",64,England,20,2001-02-19,Belgian Jupiler Pro League,173,65,2001,6,19,2
11930,J. Griffiths,GK,64,England,19,2001-09-05,English League One,198,87,2001,1,5,1
11946,F. Azeez,"RM, LM, ST",64,England,20,2001-06-05,English League Championship,181,69,2001,10,5,4
11948,T. Mengi,CB,64,England,19,2002-04-30,English Premier League,183,78,2002,8,30,3
12055,C. Palmer,"RW, CAM",64,England,19,2002-05-06,English Premier League,189,74,2002,9,6,3
12064,A. Newby,"RW, RM",64,England,25,1995-11-21,English League Two,173,70,1995,3,21,1
12066,G. Thomson,"RM, CM",64,England,29,1992-05-19,English League Two,175,69,1992,9,19,3
12095,L. Delap,ST,64,England,18,2003-02-08,English Premier League,186,72,2003,6,8,2
12180,J. Marshall,LB,64,England,24,1996-10-27,Scottish Premiership,181,79,1996,2,27,1
12216,C. Doyle,CB,64,England,17,2003-10-03,English League One,185,85,2003,2,3,1
12247,L. Feeney,"CAM, CM",63,England,34,1987-01-21,English League Two,183,76,1987,5,21,2
12248,L. Clarke,ST,63,England,36,1985-02-10,English League Two,188,89,1985,6,10,2
12252,L. Fontaine,CB,63,England,35,1986-01-07,Scottish Premiership,188,83,1986,5,7,2
12255,C. Lines,CM,63,England,35,1985-11-30,English League Two,188,79,1985,3,30,1
12257,L. Alessandra,"ST, LW",63,England,32,1989-02-08,English League Two,175,73,1989,6,8,2
12258,S. Eastwood,GK,63,England,32,1989-06-26,English League One,188,90,1989,10,26,4
12265,S. Davies,GK,63,England,34,1987-02-23,English League Two,183,70,1987,6,23,2
12266,A. Legzdins,GK,63,England,34,1986-11-23,Scottish Premiership,190,90,1986,3,23,1
12268,K. Agard,ST,63,England,31,1989-10-10,English League One,176,67,1989,2,10,1
12274,J. Akinde,ST,63,England,31,1989-07-08,English League One,188,87,1989,11,8,4
12275,J. Mutch,"CDM, CM",63,England,29,1991-12-02,Australian Hyundai A-League,188,82,1991,4,2,2
12291,J. Bowery,"ST, LW",63,England,29,1991-07-02,English League Two,185,76,1991,11,2,4
12292,J. Labadie,CM,63,England,30,1990-08-30,English League Two,188,89,1990,12,30,4
12293,J. Falkingham,CM,63,England,30,1990-08-25,English League Two,168,64,1990,12,25,4
12302,D. Rowe,"RM, CAM",63,England,29,1992-03-09,English League One,183,76,1992,7,9,3
12303,P. Downing,CB,63,England,29,1991-10-26,English League One,188,79,1991,2,26,1
12309,L. Legge,CB,63,England,36,1985-07-01,English League Two,193,80,1985,11,1,4
12311,O. Clarke,CM,63,England,29,1992-06-29,English League Two,180,77,1992,10,29,4
12314,T. Parkes,CB,63,England,29,1992-01-15,Scottish Premiership,191,79,1992,5,15,2
12315,D. Amoo,"RW, RM",63,England,30,1991-04-23,English League Two,178,77,1991,8,23,3
12321,A. Martin,CB,63,England,31,1989-09-29,English League Two,190,76,1989,1,29,1
12322,C. Clay,"CM, CDM",63,England,29,1992-05-05,English League Two,180,73,1992,9,5,3
12330,G. Massey,"LM, RM",63,England,28,1992-10-04,English League One,173,75,1992,2,4,1
12336,C. Piergianni,CB,63,England,29,1992-05-03,English League Two,185,78,1992,9,3,3
12337,R. Watson,"CAM, CM",63,England,27,1993-07-07,English League Two,185,73,1993,11,7,4
