,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
14097,L. Horn,"LM, LB",62,Germany,22,1998-12-19,German 3. Bundesliga,177,72,1998,12,19,4
14099,T. Maciejewski,"RW, CAM, LM",62,Germany,20,2001-03-05,Austrian Football Bundesliga,184,67,2001,3,5,1
14102,T. Lemperle,"RM, RW, LM",62,Germany,19,2002-02-05,German 1. Bundesliga,187,80,2002,2,5,1
14103,C. Viet,"CDM, CM",62,Germany,22,1999-03-27,German 3. Bundesliga,183,78,1999,3,27,1
14108,K. Kurt,RB,62,Germany,19,2001-12-21,German 1. Bundesliga,174,69,2001,12,21,4
14115,O. SchÃ¶nfelder,"LW, RW, LB",62,Germany,20,2001-02-05,German 2. Bundesliga,181,74,2001,2,5,1
14125,H. Rorig,RB,62,Germany,21,2000-03-03,German 3. Bundesliga,182,76,2000,3,3,1
14131,J. Wieckhoff,"RB, RM",62,Germany,20,2000-08-02,German 2. Bundesliga,188,75,2000,8,2,3
14137,J. Kersken,GK,62,Germany,20,2000-09-01,German 1. Bundesliga,190,88,2000,9,1,3
14142,E. Dos Santos Haesler,GK,62,Germany,22,1999-02-10,Danish Superliga,196,85,1999,2,10,1
14156,L. Stellwagen,LB,62,Germany,22,1998-12-10,German 3. Bundesliga,179,74,1998,12,10,4
14157,A. El Moukhantir,"RM, CAM",62,Germany,23,1997-08-30,Austrian Football Bundesliga,172,65,1997,8,30,3
14160,L. Lokotsch,ST,62,Germany,25,1996-05-17,German 3. Bundesliga,190,82,1996,5,17,2
14164,C. Boukhalfa,CDM,62,Germany,22,1999-05-03,German 2. Bundesliga,186,78,1999,5,3,2
14168,S. DrljaÄa,GK,62,Germany,22,1999-04-20,German 3. Bundesliga,192,92,1999,4,20,2
14172,C. Herrmann,ST,62,Germany,21,2000-02-08,Belgian Jupiler Pro League,190,83,2000,2,8,1
14201,M. RÃ¶hl,"RM, CAM, LM",62,Germany,18,2002-07-05,German 2. Bundesliga,191,80,2002,7,5,3
14203,I. MatanoviÄ,ST,62,Germany,18,2003-03-31,German 2. Bundesliga,194,90,2003,3,31,1
14204,J. Schuler,ST,62,Germany,22,1999-03-22,German 3. Bundesliga,190,82,1999,3,22,1
14223,O. Heil,"LW, RW, RB",62,Germany,20,2000-11-27,Holland Eredivisie,168,72,2000,11,27,4
14235,L. Kerber,"CDM, CM",62,Germany,19,2002-03-10,German 3. Bundesliga,180,77,2002,3,10,1
14300,T. Gunte,CB,62,Germany,24,1997-04-11,German 3. Bundesliga,194,82,1997,4,11,2
14305,L. Herrmann,"CM, CAM",62,Germany,22,1999-02-20,German 2. Bundesliga,176,71,1999,2,20,1
14306,E. Kehrer,"ST, CF",62,Germany,19,2002-03-20,German 3. Bundesliga,171,65,2002,3,20,1
14310,V. Meien,CDM,62,Germany,23,1998-03-05,German 3. Bundesliga,186,79,1998,3,5,1
14314,F. Higl,ST,62,Germany,24,1997-01-08,German 3. Bundesliga,194,83,1997,1,8,1
14315,L. Kunze,"CM, CDM, CAM",62,Germany,23,1998-06-14,German 3. Bundesliga,189,81,1998,6,14,2
14316,J. Ceka,"CAM, RW",62,Germany,21,1999-11-10,German 3. Bundesliga,169,63,1999,11,10,4
14317,V. Sapina,"CDM, CM",62,Germany,26,1995-06-29,German 3. Bundesliga,194,84,1995,6,29,2
14318,Y. Engelhardt,"CDM, CM",62,Germany,20,2001-02-07,German 3. Bundesliga,184,77,2001,2,7,1
14321,L. GÃ¶rlich,RB,62,Germany,21,2000-04-01,German 3. Bundesliga,181,76,2000,4,1,2
14325,Y. Jaeschke,ST,62,Germany,27,1993-10-20,German 3. Bundesliga,184,79,1993,10,20,4
14326,L. Meyer,CAM,62,Germany,29,1992-01-07,German 3. Bundesliga,185,78,1992,1,7,1
14327,T. Zimmerschied,"RM, CAM, LM",62,Germany,22,1998-09-22,German 3. Bundesliga,180,76,1998,9,22,3
14329,K. Faber,"RM, CAM",62,Germany,23,1997-11-04,German 2. Bundesliga,179,69,1997,11,4,4
14331,T. Dombrowa,"LM, RM, CAM",62,Germany,21,1999-07-24,German 3. Bundesliga,170,70,1999,7,24,3
14332,B. Ametov,"LM, RM, CAM",62,Germany,22,1998-11-07,German 3. Bundesliga,179,70,1998,11,7,4
14333,J. Fedl,"CB, RB, CDM",62,Germany,22,1999-02-05,German 3. Bundesliga,188,74,1999,2,5,1
14343,N. Piwernetz,LWB,62,Germany,21,2000-04-03,German 3. Bundesliga,176,72,2000,4,3,2
14383,M. Sponsel,RB,62,Germany,19,2002-02-28,German 1. Bundesliga,189,81,2002,2,28,1
14385,P. Strompf,CB,62,Germany,23,1998-04-23,German 3. Bundesliga,194,91,1998,4,23,2
14419,D. Schmidt,CB,61,Germany,34,1987-07-01,German 3. Bundesliga,187,82,1987,7,1,3
14527,T. Baack,"CDM, CB, RB",61,Germany,22,1999-03-13,German 3. Bundesliga,183,79,1999,3,13,1
14528,F. Lach,"CB, RB, CDM",61,Germany,24,1997-03-18,German 3. Bundesliga,190,80,1997,3,18,1
14568,M. Funk,GK,61,Germany,25,1996-01-01,German 1. Bundesliga,187,88,1996,1,1,1
14602,D. Volkmer,CB,61,Germany,25,1996-04-27,German 3. Bundesliga,194,88,1996,4,27,2
14613,S. HÃ¤rtel,"LB, LWB, LM",61,Germany,22,1999-03-09,German 2. Bundesliga,177,73,1999,3,9,1
14616,T. MÃ¼sel,ST,61,Germany,21,1999-07-25,German 1. Bundesliga,185,80,1999,7,25,3
14641,D. Beyreuther,LB,61,Germany,21,1999-09-06,German 3. Bundesliga,180,71,1999,9,6,3
14645,J. SteinkÃ¶tter,ST,61,Germany,21,1999-09-26,German 3. Bundesliga,184,72,1999,9,26,3
14680,J. Rieckmann,"CB, CDM",61,Germany,20,2000-08-01,German 3. Bundesliga,186,76,2000,8,1,3
14688,T. Knost,"RB, CB",61,Germany,21,2000-05-08,German 3. Bundesliga,178,76,2000,5,8,2
14691,T. Kretzschmar,GK,61,Germany,22,1999-01-19,German 3. Bundesliga,185,81,1999,1,19,1
14692,N. Niemann,"CAM, ST",61,Germany,21,1999-11-14,Austrian Football Bundesliga,171,60,1999,11,14,4
14695,M. Hauptmann,"RM, RB",61,Germany,21,1999-09-14,German 3. Bundesliga,177,68,1999,9,14,3
14729,N. Sommer,"RB, RM",61,Germany,23,1998-04-02,German 3. Bundesliga,179,76,1998,4,2,2
14738,A. JonjiÄ,"RM, RW",61,Germany,21,1999-08-02,German 2. Bundesliga,183,75,1999,8,2,3
14739,M. RÃ¶mling,"LB, LWB",61,Germany,20,2001-04-30,German 3. Bundesliga,186,76,2001,4,30,2
14750,J. Boller,"CB, RB",61,Germany,21,2000-03-14,Austrian Football Bundesliga,185,71,2000,3,14,1
14787,M. Franzke,RW,61,Germany,22,1999-03-05,German 3. Bundesliga,184,70,1999,3,5,1
14799,E. Hottmann,"ST, RM",61,Germany,21,2000-02-08,German 3. Bundesliga,187,82,2000,2,8,1
14806,N. Lang,CB,61,Germany,19,2002-06-13,German 3. Bundesliga,185,77,2002,6,13,2
14810,D. Meisel,CM,61,Germany,22,1999-06-29,German 3. Bundesliga,175,68,1999,6,29,2
14815,D. Waidner,"RB, RM",61,Germany,20,2001-02-08,German 3. Bundesliga,174,68,2001,2,8,1
14882,O. Daedlow,"CDM, CM",61,Germany,21,2000-06-19,German 3. Bundesliga,180,75,2000,6,19,2
14904,M. Tillman,ST,61,Germany,19,2002-05-28,German 1. Bundesliga,186,71,2002,5,28,2
14910,L. Jastremski,ST,61,Germany,20,2001-01-24,German 3. Bundesliga,190,79,2001,1,24,1
14919,B. Pernot,CB,61,Germany,22,1999-06-11,German 3. Bundesliga,188,76,1999,6,11,2
14932,F. Palmowski,GK,61,Germany,20,2001-06-11,German 1. Bundesliga,185,78,2001,6,11,2
14936,Y. MÃ¶ker,"CDM, CM",61,Germany,21,1999-07-27,German 3. Bundesliga,180,76,1999,7,27,3
14967,J. Tugbenyo,"CB, CDM, RB",61,Germany,19,2001-08-07,German 2. Bundesliga,187,81,2001,8,7,3
14970,G. Jurcher,ST,61,Germany,24,1997-04-09,German 3. Bundesliga,175,73,1997,4,9,2
14991,T. Civeja,CM,61,Germany,19,2002-01-04,German 1. Bundesliga,180,73,2002,1,4,1
15020,L. Petkov,"CM, CAM",61,Germany,20,2000-11-01,German 3. Bundesliga,183,77,2000,11,1,4
15030,R. Berlinski,ST,61,Germany,26,1994-08-08,German 3. Bundesliga,182,74,1994,8,8,3
15056,H. Matriciani,"RB, CB",61,Germany,21,2000-03-14,German 2. Bundesliga,185,78,2000,3,14,1
15070,Y. Becker,LM,61,Germany,30,1991-01-12,German 3. Bundesliga,180,67,1991,1,12,1
15073,M. Hippe,CB,61,Germany,23,1998-05-06,German 3. Bundesliga,194,81,1998,5,6,2
15074,N. Atubolu,GK,61,Germany,19,2002-05-25,German 1. Bundesliga,190,96,2002,5,25,2
15075,C. Kammerknecht,"CB, RB",61,Germany,21,1999-07-07,German 3. Bundesliga,187,80,1999,7,7,3
15079,T. Engelking,LM,61,Germany,25,1996-06-28,German 3. Bundesliga,180,72,1996,6,28,2
15080,O. Schmitt,LW,61,Germany,21,2000-06-04,German 3. Bundesliga,180,73,2000,6,4,2
15084,C. Ezekwem,CB,61,Germany,22,1999-05-13,German 3. Bundesliga,202,88,1999,5,13,2
15085,J. Heuer,"RB, CB",61,Germany,21,1999-07-29,German 2. Bundesliga,189,78,1999,7,29,3
15086,T. Korzuschek,"LM, RM, CAM",61,Germany,22,1998-08-26,German 3. Bundesliga,180,70,1998,8,26,3
15087,T. Sechelmann,"LB, CDM",61,Germany,22,1999-01-15,German 3. Bundesliga,186,78,1999,1,15,1
15089,H. Bah-TraorÃ©,"RB, RM",61,Germany,24,1997-06-12,German 3. Bundesliga,175,77,1997,6,12,2
15093,M. FaÃbender,"RM, LM, ST",61,Germany,22,1998-10-18,German 3. Bundesliga,188,78,1998,10,18,4
15095,L. MÃ¼nst,"CM, CAM",61,Germany,19,2002-01-22,Swiss Super League,183,76,2002,1,22,1
15104,E. Yilmaz,CAM,61,Germany,26,1994-08-16,German 3. Bundesliga,175,70,1994,8,16,3
15105,O. Pohlmann,RM,61,Germany,20,2001-04-05,German 3. Bundesliga,183,80,2001,4,5,2
15111,R. Friedrich,ST,61,Germany,18,2003-03-09,German 1. Bundesliga,173,60,2003,3,9,1
15113,A. Nankishi,LW,61,Germany,18,2002-07-06,German 2. Bundesliga,178,76,2002,7,6,3
15167,L. Gechter,CB,61,Germany,17,2004-02-27,German 1. Bundesliga,187,80,2004,2,27,1
15248,J. DÃ¼ker,"ST, RM",60,Germany,25,1996-01-04,German 3. Bundesliga,188,80,1996,1,4,1
15270,T. Wiesner,GK,60,Germany,24,1996-11-21,German 3. Bundesliga,192,87,1996,11,21,4
15283,N. Hoffmann,CDM,60,Germany,24,1997-04-09,German 3. Bundesliga,194,78,1997,4,9,2
15316,R. Assibey-Mensah,"CF, ST",60,Germany,21,1999-08-31,German 3. Bundesliga,180,75,1999,8,31,3
15336,C. Theisen,"CM, CAM",60,Germany,28,1993-06-13,German 3. Bundesliga,187,75,1993,6,13,2
15380,M. ÄoviÄ,"RM, LM, CAM",60,Germany,23,1998-04-17,German 1. Bundesliga,175,65,1998,4,17,2
15400,M. Kamenz,GK,60,Germany,22,1998-08-09,German 3. Bundesliga,187,80,1998,8,9,3
15404,M. Broschinski,"ST, RM",60,Germany,20,2000-09-23,German 3. Bundesliga,190,77,2000,9,23,3
15406,E. Henschel,RWB,60,Germany,24,1996-10-04,German 3. Bundesliga,185,78,1996,10,4,4
15407,C. Frommann,GK,60,Germany,23,1998-05-27,German 3. Bundesliga,185,78,1998,5,27,2
15408,Y. Bangsow,GK,60,Germany,23,1998-02-21,German 3. Bundesliga,192,84,1998,2,21,1
15409,S. Karweina,"ST, LM, CAM",60,Germany,22,1999-03-29,German 3. Bundesliga,173,68,1999,3,29,1
15410,R. RÃ¶sch,CAM,60,Germany,22,1999-07-01,German 1. Bundesliga,182,75,1999,7,1,3
15411,N. Ochojski,RB,60,Germany,22,1999-01-09,German 3. Bundesliga,182,73,1999,1,9,1
15414,M. Harsman,GK,60,Germany,21,1999-10-04,German 3. Bundesliga,190,80,1999,10,4,4
15417,C. Ekene,"ST, RM",60,Germany,21,1999-07-09,German 3. Bundesliga,180,85,1999,7,9,3
15421,L. KrÃ¼ger,"ST, LM",60,Germany,21,2000-01-20,German 3. Bundesliga,190,78,2000,1,20,1
15433,E. Majetschak,CM,60,Germany,21,2000-03-01,German 2. Bundesliga,185,80,2000,3,1,1
15434,F. Schwarzholz,CDM,60,Germany,21,1999-09-24,German 1. Bundesliga,181,75,1999,9,24,3
15438,B. Leneis,GK,60,Germany,22,1999-03-08,German 3. Bundesliga,195,85,1999,3,8,1
15442,F. Hartmann,ST,60,Germany,20,2001-03-02,German 2. Bundesliga,178,66,2001,3,2,1
15466,P. Glatzel,ST,60,Germany,20,2001-02-20,English League Two,174,67,2001,2,20,1
15486,J. Just,"CB, RB",60,Germany,24,1996-09-14,German 3. Bundesliga,190,83,1996,9,14,3
15504,N. Thiede,GK,60,Germany,22,1999-04-14,German 3. Bundesliga,186,85,1999,4,14,2
15533,S. Russo,"CDM, CB",60,Germany,21,2000-06-29,German 3. Bundesliga,183,75,2000,6,29,2
15537,T. Schreiber,GK,60,Germany,19,2002-04-24,German 3. Bundesliga,190,87,2002,4,24,2
15547,N. Tauer,"CDM, CB",60,Germany,20,2001-02-17,German 1. Bundesliga,183,72,2001,2,17,1
15563,L. Egloff,"CAM, CF",60,Germany,18,2002-08-20,German 1. Bundesliga,182,81,2002,8,20,3
15574,A. Oeynhausen,"CM, CDM",60,Germany,19,2002-01-18,German 2. Bundesliga,172,68,2002,1,18,1
15621,P. KrÃ¤tschmer,"CB, CDM",60,Germany,24,1997-06-16,German 3. Bundesliga,187,82,1997,6,16,2
15625,N. Collins,CB,60,Germany,17,2004-01-10,German 1. Bundesliga,188,81,2004,1,10,1
15638,D. Gorka,GK,60,Germany,19,2002-04-03,German 2. Bundesliga,190,83,2002,4,3,2
15654,D. Willms,"ST, LM",60,Germany,22,1999-06-30,German 3. Bundesliga,186,71,1999,6,30,2
15656,L. Philipp,GK,60,Germany,20,2000-11-28,German 1. Bundesliga,192,83,2000,11,28,4
15662,J. Rabold,RB,60,Germany,20,2001-03-27,German 2. Bundesliga,172,62,2001,3,27,1
15666,Y. Brugger,CB,60,Germany,20,2001-01-17,Austrian Football Bundesliga,190,82,2001,1,17,1
15695,B. Hollerbach,"RM, LM",60,Germany,20,2001-05-17,German 3. Bundesliga,181,78,2001,5,17,2
15700,S. Onur,"LW, CAM",60,Germany,18,2002-07-15,Turkish SÃ¼per Lig,175,70,2002,7,15,3
15718,J. Siebert,CB,60,Germany,19,2002-04-02,German 2. Bundesliga,193,86,2002,4,2,2
15721,E. Gedikli,ST,60,Germany,18,2003-04-25,German 1. Bundesliga,187,84,2003,4,25,2
15733,T. Latteier,CM,60,Germany,21,2000-05-20,German 2. Bundesliga,177,71,2000,5,20,2
15745,J. Lang,CB,60,Germany,18,2002-07-12,German 1. Bundesliga,188,82,2002,7,12,3
15802,Y. Amyn,"LM, RM",60,Germany,17,2003-08-21,German 3. Bundesliga,172,64,2003,8,21,3
15828,B. Tomiak,CB,60,Germany,22,1998-09-11,German 3. Bundesliga,193,87,1998,9,11,3
15838,J. Lewald,CB,60,Germany,22,1999-02-26,German 3. Bundesliga,194,82,1999,2,26,1
15841,L. Pinckert,"CB, RM, RB",60,Germany,21,2000-01-22,German 3. Bundesliga,189,79,2000,1,22,1
15847,A. Thaqi,"CB, CDM",60,Germany,19,2002-03-28,German 3. Bundesliga,185,84,2002,3,28,1
15853,M. Schleef,"RWB, CB",60,Germany,22,1999-01-15,German 3. Bundesliga,185,75,1999,1,15,1
15858,R. Ndualu,"RW, LW",60,Germany,21,1999-07-22,German 3. Bundesliga,180,80,1999,7,22,3
15861,R. Ferjani,CB,60,Germany,20,2001-04-11,German 2. Bundesliga,191,83,2001,4,11,2
15862,F. Brand,"LB, RB, CB",60,Germany,20,2001-02-15,German 3. Bundesliga,187,82,2001,2,15,1
15868,J. Meyer,CDM,60,Germany,19,2002-03-26,German 1. Bundesliga,181,73,2002,3,26,1
15968,S. Sama,CB,59,Germany,28,1993-03-05,English League One,189,87,1993,3,5,1
16088,N. Kastenhofer,"CB, RB",59,Germany,22,1999-01-08,German 3. Bundesliga,185,75,1999,1,8,1
16094,O. ÃnlÃ¼Ã§ifÃ§i,"CM, CDM",59,Germany,24,1997-04-24,German 3. Bundesliga,178,70,1997,4,24,2
16102,T. Fleckstein,CB,59,Germany,22,1999-04-24,German 3. Bundesliga,190,81,1999,4,24,2
16103,T. Weiner,GK,59,Germany,22,1999-01-18,German 2. Bundesliga,191,76,1999,1,18,1
16104,E. LÃ¶der,CAM,59,Germany,21,2000-04-24,German 3. Bundesliga,183,72,2000,4,24,2
16105,E. KÃ¼c,"CAM, LM",59,Germany,24,1996-11-28,German 3. Bundesliga,179,76,1996,11,28,4
16116,T. Stirl,GK,59,Germany,21,2000-04-17,German 3. Bundesliga,188,83,2000,4,17,2
16125,A. Aidonis,"CB, RB",59,Germany,20,2001-05-22,German 2. Bundesliga,181,76,2001,5,22,2
16152,P. Osterhage,"CM, CDM",59,Germany,21,2000-02-01,German 1. Bundesliga,183,73,2000,2,1,1
16153,A. Roczen,ST,59,Germany,21,1999-08-16,German 3. Bundesliga,193,82,1999,8,16,3
16169,J. Consbruch,"CM, CDM",59,Germany,19,2002-01-26,German 3. Bundesliga,174,62,2002,1,26,1
16178,A. GÃ¶zÃ¼tok,"CAM, RM",59,Germany,20,2000-10-27,German 3. Bundesliga,177,74,2000,10,27,4
16179,L. Mercan,"CM, CAM, LM",59,Germany,20,2000-12-10,Turkish SÃ¼per Lig,176,69,2000,12,10,4
16191,L. Oppermann,GK,59,Germany,19,2001-08-28,German 2. Bundesliga,191,82,2001,8,28,3
16228,S. Stehle,"RW, ST",59,Germany,19,2001-09-17,German 3. Bundesliga,182,80,2001,9,17,3
16252,F. Otto,CB,59,Germany,19,2002-03-08,German 3. Bundesliga,192,78,2002,3,8,1
16253,F. Arthur,"CB, CDM",59,Germany,21,2000-02-27,English League Two,187,80,2000,2,27,1
16255,J. Stark,CM,59,Germany,20,2001-03-08,German 2. Bundesliga,183,73,2001,3,8,1
16263,M. Raab,GK,59,Germany,22,1998-12-18,German 3. Bundesliga,186,78,1998,12,18,4
16266,N. Bretschneider,LB,59,Germany,21,1999-08-10,German 3. Bundesliga,181,69,1999,8,10,3
16268,D. Klein,GK,59,Germany,20,2001-03-13,German 1. Bundesliga,192,89,2001,3,13,1
16278,T. Walbrecht,CDM,59,Germany,19,2001-09-18,German 2. Bundesliga,186,80,2001,9,18,3
16299,J. Wosz,"CM, RB",59,Germany,18,2002-07-20,German 1. Bundesliga,173,57,2002,7,20,3
16314,S. Ahlers,GK,59,Germany,23,1997-09-09,German 2. Bundesliga,194,86,1997,9,9,3
16338,L. Hartwig,ST,59,Germany,18,2002-11-23,German 1. Bundesliga,180,76,2002,11,23,4
16339,R. Khadra,"RW, LW, CAM",59,Germany,19,2001-07-04,English League Championship,180,72,2001,7,4,3
16346,E. BÃ¶rdner,GK,59,Germany,19,2002-02-18,German 3. Bundesliga,188,92,2002,2,18,1
16362,M. Ibrahimi,"LW, CAM, RW",59,Germany,18,2003-02-09,German 1. Bundesliga,181,70,2003,2,9,1
16372,J. Michelbrink,"CAM, CM",59,Germany,20,2001-06-23,German 1. Bundesliga,180,62,2001,6,23,2
16380,M. Obuz,"LM, RM",59,Germany,19,2002-01-25,German 1. Bundesliga,182,75,2002,1,25,1
16385,L. Lobinger,ST,59,Germany,22,1999-02-22,German 2. Bundesliga,192,85,1999,2,22,1
16387,L. GÃ¼nther,"RM, CF",59,Germany,19,2002-03-21,German 1. Bundesliga,183,75,2002,3,21,1
16408,J. Engel,"LB, LWB, LM",59,Germany,20,2001-01-13,German 3. Bundesliga,181,75,2001,1,13,1
16409,E. Leopold,"CM, RM",59,Germany,20,2000-07-23,German 3. Bundesliga,174,74,2000,7,23,3
16415,T. Bornemann,ST,59,Germany,20,2000-12-01,German 3. Bundesliga,184,83,2000,12,1,4
16416,D. Kina,RWB,59,Germany,28,1992-11-08,German 3. Bundesliga,178,75,1992,11,8,4
16417,J. Langfeld,RWB,59,Germany,26,1995-02-18,German 3. Bundesliga,187,79,1995,2,18,1
16418,F. Lakenmacher,ST,59,Germany,21,2000-05-10,German 3. Bundesliga,188,75,2000,5,10,2
16421,T. Seifert,CB,59,Germany,19,2002-06-25,German 2. Bundesliga,185,71,2002,6,25,2
16423,P. Verkamp,LW,59,Germany,23,1997-10-13,German 3. Bundesliga,180,70,1997,10,13,4
16424,S. Messeguem,"CM, LB",59,Germany,20,2001-02-05,German 2. Bundesliga,185,79,2001,2,5,1
16425,Y. Voigt,"LM, LB",59,Germany,18,2002-10-27,German 3. Bundesliga,176,70,2002,10,27,4
16426,T. Bierschenk,ST,59,Germany,18,2002-07-13,German 3. Bundesliga,181,79,2002,7,13,3
16431,L. Ennali,"LW, RW",59,Germany,19,2002-03-07,German 2. Bundesliga,171,64,2002,3,7,1
16433,L. RieÃ,GK,59,Germany,19,2001-07-27,German 1. Bundesliga,191,88,2001,7,27,3
16440,M. Beifus,CB,59,Germany,18,2002-10-27,German 2. Bundesliga,187,80,2002,10,27,4
16443,E. Uhlmann,CDM,59,Germany,18,2003-01-05,German 1. Bundesliga,176,64,2003,1,5,1
16444,J. Pfennig,CB,59,Germany,18,2003-02-17,German 1. Bundesliga,181,74,2003,2,17,1
16452,R. Adigo,"RM, RWB, ST",59,Germany,20,2001-04-15,German 3. Bundesliga,181,72,2001,4,15,2
16458,J. Sonnenberg,CB,59,Germany,28,1993-06-23,German 3. Bundesliga,191,83,1993,6,23,2
16459,M. Neuberger,"CB, RB",59,Germany,21,2000-03-23,German 2. Bundesliga,188,81,2000,3,23,1
16460,T. Oberdorf,CB,59,Germany,24,1996-08-16,German 2. Bundesliga,186,81,1996,8,16,3
16482,F. RÃ¼th,CDM,59,Germany,19,2001-07-02,German 1. Bundesliga,187,83,2001,7,2,3
16483,N. KÃ¶nig,CB,59,Germany,18,2003-05-17,German 1. Bundesliga,188,86,2003,5,17,2
16487,B. Bobzien,RW,59,Germany,18,2003-04-29,German 1. Bundesliga,175,71,2003,4,29,2
16517,S. Schmik,"RB, CB, LB",58,Germany,31,1989-11-27,German 3. Bundesliga,179,77,1989,11,27,4
16578,N. Awuku,"RW, ST",58,Germany,21,2000-01-09,German 2. Bundesliga,182,84,2000,1,9,1
16579,T. MÃ¶ller,"CDM, CB, LB",58,Germany,22,1999-03-19,German 3. Bundesliga,180,77,1999,3,19,1
16581,M. Sprang,GK,58,Germany,20,2000-07-04,German 3. Bundesliga,192,79,2000,7,4,3
16590,J. Grodowski,ST,58,Germany,23,1997-11-30,German 3. Bundesliga,185,80,1997,11,30,4
16620,L. Schaffran,GK,58,Germany,22,1998-07-31,German 1. Bundesliga,186,82,1998,7,31,3
16672,B. Voll,GK,58,Germany,20,2000-12-09,German 2. Bundesliga,195,85,2000,12,9,4
16684,A. Bakhat,"CM, CAM",58,Germany,21,2000-04-02,German 3. Bundesliga,180,71,2000,4,2,2
16694,J. Reckert,GK,58,Germany,24,1997-02-06,German 3. Bundesliga,188,92,1997,2,6,1
16695,J. Hupe,GK,58,Germany,21,1999-12-01,German 3. Bundesliga,200,93,1999,12,1,4
16697,M. Papela,"CM, RB",58,Germany,20,2001-01-18,German 1. Bundesliga,174,70,2001,1,18,1
16723,F. Krebs,CM,58,Germany,22,1999-02-04,German 3. Bundesliga,188,71,1999,2,4,1
16750,J. Sterner,"CM, LB, RB",58,Germany,19,2002-05-13,German 2. Bundesliga,180,70,2002,5,13,2
16751,M. Liesegang,GK,58,Germany,21,2000-01-07,German 1. Bundesliga,189,83,2000,1,7,1
16753,M. Schulze,GK,58,Germany,20,2001-03-22,German 2. Bundesliga,190,85,2001,3,22,1
16758,L. Klatte,GK,58,Germany,21,2000-03-01,German 2. Bundesliga,186,79,2000,3,1,1
16763,L. KnÃ¶ferl,"CAM, CF",58,Germany,18,2003-05-04,German 3. Bundesliga,179,74,2003,5,4,2
16766,F. Schneider,"CM, CAM",58,Germany,18,2002-07-31,German 1. Bundesliga,184,73,2002,7,31,3
16782,F. Irorere,CB,58,Germany,19,2002-06-21,German 2. Bundesliga,195,80,2002,6,21,2
16794,E. Oubella,CB,58,Germany,20,2001-05-24,Holland Eredivisie,187,77,2001,5,24,2
16803,J. Hettwer,"CF, RM",58,Germany,18,2003-06-15,German 3. Bundesliga,187,72,2003,6,15,2
16815,L. RosenlÃ¶cher,"LB, LM",58,Germany,20,2000-09-09,German 2. Bundesliga,183,79,2000,9,9,3
16835,J. Frommann,"CDM, CB",58,Germany,18,2003-04-11,German 1. Bundesliga,188,80,2003,4,11,2
16845,L. Sprekelmeyer,CB,58,Germany,19,2002-04-15,German 3. Bundesliga,186,78,2002,4,15,2
16850,M. Johnen,GK,58,Germany,18,2002-10-11,German 3. Bundesliga,186,90,2002,10,11,4
16887,M. Seiffert,LW,58,Germany,20,2000-11-04,German 3. Bundesliga,180,74,2000,11,4,4
16892,K. Schmidt,CB,58,Germany,19,2002-06-03,German 3. Bundesliga,186,79,2002,6,3,2
16893,S. Risch,"LB, LM",58,Germany,21,2000-04-13,German 3. Bundesliga,178,68,2000,4,13,2
16897,M. Amedick,CDM,58,Germany,19,2002-05-21,German 3. Bundesliga,184,79,2002,5,21,2
16902,A. Dlugaiczyk,GK,58,Germany,38,1983-02-17,German 3. Bundesliga,195,90,1983,2,17,1
16910,D. Atmaca,LM,58,Germany,18,2002-10-17,German 3. Bundesliga,174,67,2002,10,17,4
16911,M. Franke,LW,58,Germany,19,2002-03-24,German 3. Bundesliga,175,68,2002,3,24,1
16912,S. El-Faouzi,CAM,58,Germany,18,2002-07-13,German 2. Bundesliga,178,68,2002,7,13,3
16914,L. Griebsch,"LB, CM",58,Germany,17,2003-10-28,German 3. Bundesliga,179,75,2003,10,28,4
16917,B. Klefisch,CM,58,Germany,18,2003-06-02,German 1. Bundesliga,179,67,2003,6,2,2
16922,P. Schulze,GK,58,Germany,18,2003-01-29,German 1. Bundesliga,190,82,2003,1,29,1
16929,D. Lelle,CB,58,Germany,18,2003-03-09,German 1. Bundesliga,178,62,2003,3,9,1
16943,J. Rufidis,CDM,58,Germany,20,2000-07-06,German 3. Bundesliga,180,75,2000,7,6,3
16949,R. Pessel,CM,58,Germany,17,2004-01-11,German 3. Bundesliga,186,79,2004,1,11,1
16977,D. Schmidt,CB,58,Germany,20,2001-03-12,German 1. Bundesliga,185,76,2001,3,12,1
16979,P. Nowack,LM,58,Germany,18,2003-06-18,German 2. Bundesliga,171,67,2003,6,18,2
16980,F. Alidou,LW,58,Germany,19,2001-07-18,German 2. Bundesliga,186,75,2001,7,18,3
17101,M. Kulke,"RB, RM, CM",57,Germany,20,2000-11-10,German 2. Bundesliga,177,72,2000,11,10,4
17117,L. MÃ¼ller,"CAM, CM",57,Germany,20,2000-08-11,German 2. Bundesliga,180,75,2000,8,11,3
17146,P. Besong,ST,57,Germany,20,2000-10-06,German 2. Bundesliga,184,93,2000,10,6,4
17148,J. Albrecht,"CDM, CM",57,Germany,19,2001-08-31,German 1. Bundesliga,182,78,2001,8,31,3
17150,D. De Vita,CB,57,Germany,21,2000-02-12,German 3. Bundesliga,189,77,2000,2,12,1
17155,T. Tattermusch,ST,57,Germany,20,2001-05-08,German 3. Bundesliga,194,89,2001,5,8,2
