,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
8595,S. ÄestiÄ,CB,67,Germany,20,2001-02-19,German 1. Bundesliga,192,87,2001,2,19,1
8606,M. John,"LWB, LM, LB",67,Germany,19,2002-04-02,German 1. Bundesliga,184,73,2002,4,2,2
8624,M. Pieringer,ST,67,Germany,21,1999-10-04,German 2. Bundesliga,189,82,1999,10,4,4
8715,J. Grahl,GK,66,Germany,32,1988-09-22,German 1. Bundesliga,193,91,1988,9,22,3
8750,F. Jungwirth,"CB, CDM",66,Germany,32,1989-01-27,USA Major League Soccer,181,79,1989,1,27,1
8761,M. PouriÃ©,ST,66,Germany,30,1991-01-08,German 3. Bundesliga,184,83,1991,1,8,1
8770,C. Buchtmann,"CM, CDM, CAM",66,Germany,29,1992-04-25,German 2. Bundesliga,175,72,1992,4,25,2
8781,S. Mielitz,GK,66,Germany,31,1989-07-18,German 3. Bundesliga,190,83,1989,7,18,3
8783,M. Beister,"RM, ST, LM",66,Germany,30,1990-09-06,German 2. Bundesliga,180,80,1990,9,6,3
8786,M. Ãlvarez,"ST, CAM",66,Germany,29,1991-09-30,Polish T-Mobile Ekstraklasa,178,80,1991,9,30,3
8841,S. Zellner,CB,66,Germany,30,1991-03-14,German 3. Bundesliga,186,88,1991,3,14,1
8869,G. Korte,"LM, CAM",66,Germany,30,1990-08-29,German 3. Bundesliga,177,70,1990,8,29,3
8870,D. Kempe,"LB, LM",66,Germany,35,1986-06-24,German 3. Bundesliga,187,86,1986,6,24,2
8877,J. Derstroff,"LM, RM, ST",66,Germany,29,1992-01-05,German 3. Bundesliga,182,75,1992,1,5,1
8914,E. Zenga,"CM, CDM",66,Germany,28,1993-01-18,German 2. Bundesliga,181,78,1993,1,18,1
8931,T. MeiÃner,CB,66,Germany,30,1991-03-26,German 2. Bundesliga,191,82,1991,3,26,1
8934,B. Jopek,"CM, CAM",66,Germany,27,1993-08-24,German 3. Bundesliga,183,77,1993,8,24,3
8935,P. Weihrauch,"CM, CAM",66,Germany,27,1994-03-03,German 2. Bundesliga,181,74,1994,3,3,1
8940,N. Lomb,GK,66,Germany,27,1993-07-28,German 1. Bundesliga,186,84,1993,7,28,3
8954,P. GÃ¶bel,"RB, RM",66,Germany,27,1993-07-08,German 3. Bundesliga,173,68,1993,7,8,3
8956,Q. Moll,"CDM, CB, CM",66,Germany,30,1991-01-21,German 3. Bundesliga,182,80,1991,1,21,1
8960,D. Wein,"CDM, CM, CB",66,Germany,27,1994-02-05,German 3. Bundesliga,184,77,1994,2,5,1
8966,S. Lex,"CF, CAM, LM",66,Germany,31,1989-11-27,German 3. Bundesliga,178,75,1989,11,27,4
8979,D. Erdmann,"CB, CDM",66,Germany,30,1990-11-22,German 3. Bundesliga,189,86,1990,11,22,4
9005,H. Bonmann,GK,66,Germany,27,1994-01-22,German 3. Bundesliga,194,82,1994,1,22,1
9016,M. Schultz,CB,66,Germany,28,1993-05-30,German 3. Bundesliga,194,89,1993,5,30,2
9018,S. Mockenhaupt,CB,66,Germany,29,1991-09-10,German 3. Bundesliga,187,84,1991,9,10,3
9081,A. Brunst,GK,66,Germany,25,1995-07-07,Danish Superliga,195,88,1995,7,7,3
9086,J. Bachmann,"CDM, CB",66,Germany,25,1996-05-06,German 2. Bundesliga,196,84,1996,5,6,2
9090,D. RoÃbach,"CB, LB",66,Germany,28,1993-02-27,German 2. Bundesliga,187,83,1993,2,27,1
9096,M. Multhaup,"RM, RB",66,Germany,24,1996-12-15,German 3. Bundesliga,174,71,1996,12,15,4
9102,G. Gaudino,"CM, LM",66,Germany,24,1996-11-11,German 2. Bundesliga,179,73,1996,11,11,4
9109,M. Frey,"CM, CDM",66,Germany,25,1996-03-24,German 3. Bundesliga,181,78,1996,3,24,1
9150,M. Ajani,"RM, RB",66,Germany,27,1993-10-04,German 3. Bundesliga,188,86,1993,10,4,4
9158,D. Gnaase,"CDM, CM",66,Germany,24,1996-12-14,German 3. Bundesliga,179,77,1996,12,14,4
9160,A. Ferati,"CAM, RM",66,Germany,23,1997-09-07,Holland Eredivisie,168,71,1997,9,7,3
9162,R. Wulle,GK,66,Germany,27,1994-06-04,German 2. Bundesliga,188,84,1994,6,4,2
9164,R. Becker,"RB, CB",66,Germany,24,1997-01-18,German 2. Bundesliga,183,79,1997,1,18,1
9165,P. Ochs,"LB, CM, ST",66,Germany,24,1997-04-17,German 2. Bundesliga,175,75,1997,4,17,2
9172,D. Schad,"RB, RM",66,Germany,24,1997-03-04,German 3. Bundesliga,176,70,1997,3,4,1
9201,A. Arslan,"CM, CAM, CDM",66,Germany,27,1994-03-30,German 2. Bundesliga,180,77,1994,3,30,1
9204,F. Schleusener,"ST, LM, RM",66,Germany,29,1991-10-24,German 2. Bundesliga,186,81,1991,10,24,4
9213,F. Herbers,"CAM, RM, CM",66,Germany,27,1993-08-17,USA Major League Soccer,183,75,1993,8,17,3
9218,R. KrauÃe,"CDM, CM",66,Germany,27,1994-04-02,German 3. Bundesliga,179,75,1994,4,2,2
9244,P. Tietz,ST,66,Germany,23,1997-07-09,German 2. Bundesliga,190,89,1997,7,9,3
9259,G. Fechner,"CB, CDM",66,Germany,23,1997-09-05,German 3. Bundesliga,188,78,1997,9,5,3
9269,C. Rizzuto,"RB, LB, LM",66,Germany,29,1992-01-05,German 2. Bundesliga,170,72,1992,1,5,1
9290,C. FrÃ¼chtl,GK,66,Germany,21,2000-01-28,German 1. Bundesliga,193,84,2000,1,28,1
9320,M. Mehlem,CDM,66,Germany,26,1995-03-01,German 2. Bundesliga,176,72,1995,3,1,1
9329,S. Kurt,"CM, CAM, CDM",66,Germany,26,1995-03-02,Turkish SÃ¼per Lig,178,72,1995,3,2,1
9347,L. Ritzka,"LB, CB",66,Germany,23,1998-05-07,German 2. Bundesliga,182,78,1998,5,7,2
9357,T. Boss,GK,66,Germany,28,1993-06-28,German 3. Bundesliga,186,81,1993,6,28,2
9359,S. Tigges,ST,66,Germany,22,1998-07-31,German 1. Bundesliga,193,90,1998,7,31,3
9360,D. HÃ¤gele,"CDM, CB",66,Germany,32,1989-02-23,German 3. Bundesliga,186,76,1989,2,23,1
9361,A. Sicker,LB,66,Germany,24,1997-04-17,German 2. Bundesliga,184,67,1997,4,17,2
9362,J. Lorch,"CDM, CM, RB",66,Germany,25,1995-12-02,German 3. Bundesliga,188,79,1995,12,2,4
9367,T. Baumgart,"RM, LM, CM",66,Germany,23,1997-11-12,German 2. Bundesliga,181,74,1997,11,12,4
9371,R. Scheu,"RM, ST, CAM",66,Germany,26,1995-02-16,German 3. Bundesliga,175,74,1995,2,16,1
9373,L. Daschner,"CAM, LM, RM",66,Germany,22,1998-10-01,German 2. Bundesliga,182,76,1998,10,1,4
9376,S. Schimmer,ST,66,Germany,27,1994-04-28,German 2. Bundesliga,185,87,1994,4,28,2
9379,M. Seegert,"CB, CDM",66,Germany,27,1994-04-29,German 3. Bundesliga,186,76,1994,4,29,2
9383,R. Herrmann,"LM, LB",66,Germany,27,1993-08-10,German 3. Bundesliga,181,73,1993,8,10,3
9386,B. Manu,"LM, RM",66,Germany,24,1997-03-28,German 2. Bundesliga,170,70,1997,3,28,1
9389,B. Henning,"CM, CDM",66,Germany,26,1995-03-19,German 3. Bundesliga,173,72,1995,3,19,1
9390,J. LÃ¶hmannsrÃ¶ben,"CDM, CB",66,Germany,30,1991-04-21,German 3. Bundesliga,186,87,1991,4,21,2
9394,A. Barylla,"RB, CB, LM",66,Germany,24,1997-06-01,German 2. Bundesliga,180,84,1997,6,1,2
9396,S. Puttkammer,"CB, CDM",66,Germany,32,1988-09-30,German 3. Bundesliga,192,81,1988,9,30,3
9434,M. Jenz,CB,66,Germany,22,1999-04-30,French Ligue 1,190,86,1999,4,30,2
9445,Y. Bisseck,CB,66,Germany,20,2000-11-29,Danish Superliga,196,87,2000,11,29,4
9448,R. Hoffmann,GK,66,Germany,22,1999-04-04,English League One,192,86,1999,4,4,2
9449,M. Costly,"RM, RB",66,Germany,25,1995-11-20,German 3. Bundesliga,183,76,1995,11,20,4
9451,L. Dietz,"CB, CDM",66,Germany,24,1997-01-07,German 3. Bundesliga,190,79,1997,1,7,1
9460,C. Sickinger,"CDM, CB",66,Germany,23,1997-07-29,German 2. Bundesliga,183,73,1997,7,29,3
9477,J. Meier,"LB, LM",66,Germany,21,1999-11-11,German 2. Bundesliga,181,75,1999,11,11,4
9488,E. Bekiroglu,"CM, CAM, CDM",66,Germany,25,1995-09-14,Turkish SÃ¼per Lig,185,84,1995,9,14,3
9491,P. Schmidt,"ST, RM",66,Germany,27,1993-09-10,German 2. Bundesliga,185,83,1993,9,10,3
9531,P. Will,"CDM, CM",66,Germany,22,1999-03-01,German 2. Bundesliga,185,77,1999,3,1,1
9537,L. Dajaku,"RW, LW, CAM",66,Germany,20,2001-04-12,English League One,180,75,2001,4,12,2
9573,J. Carls,LB,66,Germany,24,1997-03-25,German 2. Bundesliga,177,70,1997,3,25,1
9575,D. Kother,LW,66,Germany,21,2000-03-16,German 2. Bundesliga,180,67,2000,3,16,1
9587,S. Sonnenberg,CB,66,Germany,22,1999-01-19,Holland Eredivisie,194,87,1999,1,19,1
9588,J. Marx,"RB, RM",66,Germany,26,1995-04-26,German 2. Bundesliga,171,69,1995,4,26,2
9590,D. KÃ¶hn,LB,66,Germany,22,1999-02-04,Holland Eredivisie,180,73,1999,2,4,1
9602,K. Klefisch,"CDM, CM",66,Germany,21,1999-12-03,German 3. Bundesliga,186,79,1999,12,3,4
9607,U. Akyol,"CM, CDM",66,Germany,23,1997-08-27,Turkish SÃ¼per Lig,180,74,1997,8,27,3
9684,K. Fischer,"RB, CM, CDM",66,Germany,20,2000-10-12,German 2. Bundesliga,182,77,2000,10,12,4
9691,E. Martel,CDM,66,Germany,19,2002-04-29,Austrian Football Bundesliga,187,81,2002,4,29,2
9693,K. Caliskaner,ST,66,Germany,21,1999-11-03,German 2. Bundesliga,190,87,1999,11,3,4
9702,M. Rente,CB,66,Germany,24,1997-02-25,Holland Eredivisie,184,84,1997,2,25,1
9855,E. Domaschke,GK,65,Germany,35,1985-11-11,German 3. Bundesliga,188,86,1985,11,11,4
9907,M. Titsch Rivero,"CM, CDM, CAM",65,Germany,31,1989-11-02,German 3. Bundesliga,182,76,1989,11,2,4
9938,T. Leugers,CDM,65,Germany,30,1991-01-09,German 3. Bundesliga,184,77,1991,1,9,1
9986,N. Dams,CB,65,Germany,31,1990-05-28,German 3. Bundesliga,184,78,1990,5,28,2
9988,T. Weilandt,"LM, RM, CAM",65,Germany,29,1992-04-27,German 1. Bundesliga,186,73,1992,4,27,2
9998,S. Maier,"CAM, CM, LM",65,Germany,27,1993-09-18,German 3. Bundesliga,179,68,1993,9,18,3
10003,M. Kuhn,"RB, RM",65,Germany,29,1991-08-01,German 3. Bundesliga,178,76,1991,8,1,3
10006,O. Bulut,"RB, RM, RW",65,Germany,27,1994-04-16,Turkish SÃ¼per Lig,179,69,1994,4,16,2
10045,J. Wurtz,"CAM, ST",65,Germany,29,1992-06-19,German 3. Bundesliga,182,76,1992,6,19,2
10065,A. Berzel,"CB, CDM",65,Germany,29,1992-05-29,German 3. Bundesliga,184,79,1992,5,29,2
10068,M. Thiel,"LM, RM",65,Germany,28,1993-02-03,German 3. Bundesliga,186,80,1993,2,3,1
10069,R. Vollath,GK,65,Germany,31,1990-03-20,German 3. Bundesliga,185,83,1990,3,20,1
10075,R. Klingenburg,"CM, CAM",65,Germany,27,1993-12-29,German 3. Bundesliga,190,83,1993,12,29,4
10083,B. DabanlÄ±,CB,65,Germany,31,1990-06-27,Austrian Football Bundesliga,190,88,1990,6,27,2
10119,M. Stefaniak,"CAM, LW, LM",65,Germany,26,1995-02-03,German 1. Bundesliga,178,76,1995,2,3,1
10120,S. Hertner,"LB, LM",65,Germany,30,1991-05-02,German 3. Bundesliga,180,75,1991,5,2,2
10124,F. Menig,"RB, RWB, RM",65,Germany,27,1994-02-26,German 3. Bundesliga,187,79,1994,2,26,1
10209,T. Rieder,"CDM, CB",65,Germany,27,1993-09-03,German 3. Bundesliga,186,77,1993,9,3,3
10210,M. Ritter,"CAM, CM",65,Germany,26,1994-10-15,German 3. Bundesliga,173,72,1994,10,15,4
10211,T. KÃ¶nigsmann,GK,65,Germany,24,1997-04-05,German 3. Bundesliga,186,86,1997,4,5,2
10213,S. Jacob,"ST, CAM",65,Germany,28,1993-06-26,German 3. Bundesliga,183,80,1993,6,26,2
10257,N. Kreuzer,"RB, RM, LM",65,Germany,28,1993-02-20,German 3. Bundesliga,178,76,1993,2,20,1
10284,F. Kalig,"CB, RB, LM",65,Germany,28,1993-03-28,German 2. Bundesliga,181,78,1993,3,28,1
10298,K. Redondo,"LM, LW",65,Germany,26,1994-08-29,German 3. Bundesliga,180,71,1994,8,29,3
10326,Y. Deichmann,"RM, CF, RB",65,Germany,26,1994-08-13,German 3. Bundesliga,178,72,1994,8,13,3
10358,A. Donkor,"LB, LM",65,Germany,23,1997-11-11,German 3. Bundesliga,185,81,1997,11,11,4
10401,K. Staude,"LM, RM, CAM",65,Germany,24,1997-01-26,German 3. Bundesliga,176,70,1997,1,26,1
10411,N. Landgraf,"LB, RB, LM",65,Germany,25,1996-03-01,German 3. Bundesliga,180,68,1996,3,1,1
10412,P. Kurzweg,"LB, RB, LM",65,Germany,27,1994-02-10,German 2. Bundesliga,180,80,1994,2,10,1
10424,T. Duman,"RM, CM",65,Germany,23,1997-07-30,German 2. Bundesliga,180,75,1997,7,30,3
10425,S. MÃ¼ller,GK,65,Germany,25,1996-02-16,German 3. Bundesliga,190,82,1996,2,16,1
10428,M. Nicolas,GK,65,Germany,23,1997-10-21,German 3. Bundesliga,197,87,1997,10,21,4
10432,P. Menzel,GK,65,Germany,22,1998-08-18,Austrian Football Bundesliga,192,84,1998,8,18,3
10457,J. Kade,"CM, CDM",65,Germany,22,1999-05-20,German 2. Bundesliga,182,67,1999,5,20,2
10463,A. Seydel,"ST, LM, CAM",65,Germany,25,1996-02-07,German 2. Bundesliga,199,90,1996,2,7,1
10506,B. Rother,"CDM, CM",65,Germany,24,1996-07-29,German 2. Bundesliga,184,81,1996,7,29,3
10507,T. Jacobsen,CDM,65,Germany,24,1997-04-19,German 2. Bundesliga,182,76,1997,4,19,2
10508,D. Ernst,RB,65,Germany,30,1990-08-08,German 3. Bundesliga,178,72,1990,8,8,3
10509,B. Girth,ST,65,Germany,29,1992-01-31,German 3. Bundesliga,181,82,1992,1,31,1
10510,C. Greger,CB,65,Germany,24,1997-01-14,German 3. Bundesliga,193,81,1997,1,14,1
10518,S. BÃ¶sel,"RB, CDM",65,Germany,26,1994-10-24,German 3. Bundesliga,180,70,1994,10,24,4
10519,M. Rossmann,CB,65,Germany,26,1995-05-06,German 3. Bundesliga,192,90,1995,5,6,2
10521,L. Scherff,LB,65,Germany,24,1996-07-14,German 2. Bundesliga,175,70,1996,7,14,3
10523,F. Wagner,"CDM, CM",65,Germany,23,1997-09-23,German 3. Bundesliga,182,78,1997,9,23,3
10528,T. MÃ¼ller,CB,65,Germany,26,1994-07-08,German 3. Bundesliga,188,80,1994,7,8,3
10530,J. Arp,"ST, LW, RW",65,Germany,21,2000-01-06,German 2. Bundesliga,184,78,2000,1,6,1
10537,T. Tillman,"CM, CAM, LW",65,Germany,22,1999-01-04,German 1. Bundesliga,183,74,1999,1,4,1
10542,J. Beste,"LB, LM",65,Germany,22,1999-01-04,German 2. Bundesliga,174,64,1999,1,4,1
10559,S. Benda,GK,65,Germany,22,1998-10-01,English League Championship,193,83,1998,10,1,4
10561,T. KnÃ¶ll,ST,65,Germany,23,1997-09-13,German 3. Bundesliga,184,80,1997,9,13,3
10578,L. Moser,GK,65,Germany,21,1999-12-06,Austrian Football Bundesliga,196,88,1999,12,6,4
10609,J. Guttau,"LM, CM, CAM",65,Germany,21,1999-10-29,German 3. Bundesliga,180,70,1999,10,29,4
10619,P. Sander,"CM, RM",65,Germany,23,1998-02-21,German 2. Bundesliga,185,76,1998,2,21,1
10621,C. Braun,RB,65,Germany,29,1991-07-15,Romanian Liga I,181,81,1991,7,15,3
10633,K. Ludewig,"RWB, RB",65,Germany,21,2000-03-05,Austrian Football Bundesliga,174,65,2000,3,5,1
10637,O. Batista Meier,"CAM, LW",65,Germany,20,2001-02-16,German 1. Bundesliga,178,67,2001,2,16,1
10638,S. Belkahia,CB,65,Germany,22,1998-12-22,German 3. Bundesliga,193,89,1998,12,22,4
10639,T. Bonga,"RM, ST, LM",65,Germany,24,1997-01-10,German 1. Bundesliga,197,89,1997,1,10,1
10641,A. Rossipal,LB,65,Germany,25,1996-06-06,German 3. Bundesliga,184,78,1996,6,6,2
10654,P. Chato,"CDM, CB",65,Germany,24,1996-12-01,German 3. Bundesliga,188,85,1996,12,1,4
10684,A. GroiÃ,"CDM, CM",65,Germany,23,1998-07-01,German 3. Bundesliga,189,86,1998,7,1,3
10692,L. Ihorst,"ST, RM",65,Germany,21,2000-03-07,German 3. Bundesliga,188,81,2000,3,7,1
10727,T. Raschl,CM,65,Germany,21,2000-02-21,German 1. Bundesliga,177,75,2000,2,21,1
10748,D. Hanslik,"RM, LM, ST",65,Germany,24,1996-10-06,German 3. Bundesliga,186,81,1996,10,6,4
10751,C. Conteh,"LW, RW",65,Germany,21,1999-08-27,German 2. Bundesliga,182,72,1999,8,27,3
10766,S. KÃ¶hler,"CM, CDM",65,Germany,24,1996-11-08,German 3. Bundesliga,185,72,1996,11,8,4
10768,T. Keller,"CB, CDM",65,Germany,21,1999-08-05,German 2. Bundesliga,186,80,1999,8,5,3
10792,F. Bilbija,"LM, RM, CAM",65,Germany,21,2000-04-24,German 2. Bundesliga,189,78,2000,4,24,2
10876,R. KÃ¶nigsdÃ¶rffer,"RM, ST",65,Germany,19,2001-09-13,German 2. Bundesliga,182,76,2001,9,13,3
10900,Y. Keitel,CDM,65,Germany,21,2000-02-15,German 1. Bundesliga,186,85,2000,2,15,1
10910,D. Borkowski,ST,65,Germany,19,2002-01-26,German 2. Bundesliga,184,74,2002,1,26,1
10918,M. RittmÃ¼ller,RB,65,Germany,22,1999-03-07,German 2. Bundesliga,177,77,1999,3,7,1
10921,J. Schwermann,"CDM, CM",65,Germany,21,1999-07-08,German 3. Bundesliga,183,79,1999,7,8,3
10946,J. Boyamba,"CF, RM, ST",65,Germany,24,1996-07-29,German 3. Bundesliga,172,68,1996,7,29,3
11063,R. KÃ¶nig,ST,64,Germany,38,1983-06-02,German 3. Bundesliga,190,93,1983,6,2,2
11099,S. FÃ¼rstner,"CDM, CM, CB",64,Germany,33,1987-09-11,German 1. Bundesliga,178,74,1987,9,11,3
11100,P. Klandt,GK,64,Germany,37,1983-09-29,German 2. Bundesliga,184,83,1983,9,29,3
11131,J. Flum,"CDM, CM",64,Germany,33,1987-12-14,German 3. Bundesliga,189,78,1987,12,14,4
11132,A. Bittroff,"CB, RB, LB",64,Germany,32,1988-09-19,German 3. Bundesliga,186,80,1988,9,19,3
11135,T. Mickel,GK,64,Germany,32,1989-04-19,German 2. Bundesliga,185,84,1989,4,19,2
11149,C. Menz,"CDM, CB",64,Germany,32,1988-12-22,German 3. Bundesliga,185,78,1988,12,22,4
11158,T. JÃ¤nicke,"CM, RM",64,Germany,32,1989-03-16,German 3. Bundesliga,178,75,1989,3,16,1
11171,L. TankuliÄ,"CAM, RM",64,Germany,30,1991-06-21,German 3. Bundesliga,182,77,1991,6,21,2
11196,K. Kraus,CB,64,Germany,28,1992-08-12,German 3. Bundesliga,190,91,1992,8,12,3
11203,J. WieÃmeier,"CAM, RM, RWB",64,Germany,28,1992-11-04,Austrian Football Bundesliga,171,71,1992,11,4,4
11208,J. Sternberg,"LB, LM",64,Germany,28,1992-10-19,German 3. Bundesliga,182,77,1992,10,19,4
11209,P. Breier,"ST, RM, LM",64,Germany,29,1992-02-02,German 2. Bundesliga,185,77,1992,2,2,1
11243,K. Pusch,"CAM, LM",64,Germany,28,1993-02-12,German 3. Bundesliga,181,76,1993,2,12,1
11244,M. Lais,"CDM, CM",64,Germany,30,1991-02-04,German 3. Bundesliga,182,69,1991,2,4,1
11246,F. Stritzel,GK,64,Germany,27,1994-01-31,German 3. Bundesliga,197,92,1994,1,31,1
11249,P. Wiegers,GK,64,Germany,31,1990-04-19,German 2. Bundesliga,188,87,1990,4,19,2
11276,T. Thiele,"ST, RM",64,Germany,29,1991-07-31,German 3. Bundesliga,188,84,1991,7,31,3
11278,T. Lindenhahn,"RM, CAM, CB",64,Germany,30,1990-11-15,German 3. Bundesliga,177,79,1990,11,15,4
11322,S. Handle,"LB, LM, RB",64,Germany,28,1993-01-25,German 3. Bundesliga,170,68,1993,1,25,1
11327,F. Kath,LW,64,Germany,26,1994-10-21,German 3. Bundesliga,186,76,1994,10,21,4
11346,J. Von Haacke,"CDM, CM",64,Germany,27,1994-02-14,Austrian Football Bundesliga,181,76,1994,2,14,1
11380,S. Brodersen,GK,64,Germany,24,1997-03-22,Japanese J. League Division 1,188,89,1997,3,22,1
11391,M. Ballmert,RB,64,Germany,27,1993-11-27,German 3. Bundesliga,173,68,1993,11,27,4
11422,M. Litka,"LM, CAM",64,Germany,25,1996-01-02,German 2. Bundesliga,180,67,1996,1,2,1
11424,J. Eilers,"ST, RW",64,Germany,33,1988-06-13,German 3. Bundesliga,187,77,1988,6,13,2
11425,D. Baumann,"ST, RM",64,Germany,26,1995-04-24,German 3. Bundesliga,178,82,1995,4,24,2
11427,B. Barry,"RB, RM, CAM",64,Germany,25,1996-04-15,German 3. Bundesliga,182,73,1996,4,15,2
11475,A. Engin,"RM, LM",64,Germany,24,1996-08-09,Turkish SÃ¼per Lig,180,75,1996,8,9,3
11484,S. Nkansah,CB,64,Germany,25,1996-04-07,German 3. Bundesliga,188,78,1996,4,7,2
11499,A. Sorge,CB,64,Germany,28,1993-04-21,German 3. Bundesliga,192,82,1993,4,21,2
11550,A. Diawusie,"RM, LM, RW",64,Germany,23,1998-02-12,German 2. Bundesliga,180,75,1998,2,12,1
11576,M. Heinrich,"RM, LM",64,Germany,23,1997-07-03,German 3. Bundesliga,180,75,1997,7,3,3
11579,S. Reddemann,"CB, LB",64,Germany,25,1996-05-16,German 3. Bundesliga,191,79,1996,5,16,2
11580,R. Jendrusch,GK,64,Germany,25,1996-05-28,German 2. Bundesliga,191,85,1996,5,28,2
11581,P. Kammerbauer,"CDM, CM, RM",64,Germany,24,1997-02-11,German 3. Bundesliga,174,73,1997,2,11,1
11630,K. Lankford,"RM, LM",64,Germany,22,1998-11-16,German 3. Bundesliga,184,83,1998,11,16,4
11644,R. PreiÃinger,"CDM, CM, CAM",64,Germany,24,1996-07-21,German 2. Bundesliga,185,78,1996,7,21,3
11645,J. Nietfeld,"CM, CB, CDM",64,Germany,27,1994-01-15,German 3. Bundesliga,186,83,1994,1,15,1
11646,D. Frick,"CB, CDM, CM",64,Germany,31,1990-04-05,German 3. Bundesliga,188,84,1990,4,5,2
11647,P. Sohm,"ST, RM, LM",64,Germany,29,1991-11-02,German 2. Bundesliga,186,77,1991,11,2,4
11648,P. TÃ¼rpitz,"CAM, RM, LM",64,Germany,29,1991-08-23,German 3. Bundesliga,178,74,1991,8,23,3
11650,M. Kleinsorge,RM,64,Germany,25,1995-10-30,German 3. Bundesliga,170,69,1995,10,30,4
11651,M. Dombrowka,"LB, RB, CDM",64,Germany,29,1992-03-24,German 3. Bundesliga,180,77,1992,3,24,1
11652,N. Butzen,"CM, RB, RM",64,Germany,28,1993-04-02,German 3. Bundesliga,179,76,1993,4,2,2
11657,L. BÃ¼nning,"CB, LB",64,Germany,23,1998-02-27,German 3. Bundesliga,187,78,1998,2,27,1
11660,S. Jakubiak,CDM,64,Germany,28,1993-06-21,German 3. Bundesliga,175,67,1993,6,21,2
11661,N. KÃ¼hn,RM,64,Germany,21,2000-01-01,German 2. Bundesliga,176,65,2000,1,1,1
11664,A. Papadopoulos,"CDM, CM, CB",64,Germany,21,1999-09-10,German 3. Bundesliga,185,83,1999,9,10,3
11665,L. Plogmann,GK,64,Germany,21,2000-03-10,German 2. Bundesliga,189,83,2000,3,10,1
11666,L. Marseiler,"LM, RM, ST",64,Germany,24,1997-02-18,German 3. Bundesliga,176,68,1997,2,18,1
11677,L. Maloney,CB,64,Germany,21,1999-10-08,German 3. Bundesliga,187,89,1999,10,8,4
11734,J. Yeboah,"RW, LW",64,Germany,21,2000-06-23,Holland Eredivisie,170,66,2000,6,23,2
11743,F. Kaya,"ST, RM, LM",64,Germany,21,1999-11-13,German 2. Bundesliga,183,78,1999,11,13,4
11745,E. Tallig,"CM, RM, CAM",64,Germany,21,2000-01-10,German 3. Bundesliga,178,70,2000,1,10,1
11753,L. SchlÃ¼ter,"LB, LM",64,Germany,29,1992-04-27,German 3. Bundesliga,185,78,1992,4,27,2
11757,H. Paul,"RB, LB, CB",64,Germany,27,1994-02-11,Austrian Football Bundesliga,186,80,1994,2,11,1
11764,P. Owusu,ST,64,Germany,24,1997-01-07,German 2. Bundesliga,191,87,1997,1,7,1
11778,J. David,"CB, CDM",64,Germany,21,2000-03-08,German 2. Bundesliga,190,89,2000,3,8,1
11782,M. Awoudja,"CB, LB",64,Germany,23,1998-02-02,Austrian Football Bundesliga,188,81,1998,2,2,1
11800,F. Carstens,CB,64,Germany,22,1998-11-08,German 3. Bundesliga,192,89,1998,11,8,4
11828,A. SejdiÄ,"CM, CAM, CDM",64,Germany,24,1996-11-29,USA Major League Soccer,178,72,1996,11,29,4
11849,L. Unbehaun,GK,64,Germany,20,2001-02-27,German 3. Bundesliga,185,82,2001,2,27,1
11891,M. Gottschling,"RB, LB",64,Germany,27,1994-05-14,German 3. Bundesliga,183,72,1994,5,14,2
11892,L. Kwadwo,"LB, CB",64,Germany,24,1996-08-15,German 3. Bundesliga,187,79,1996,8,15,3
11895,L. Mickels,"LM, RM, CAM",64,Germany,26,1995-06-25,German 3. Bundesliga,178,82,1995,6,25,2
11897,F. JÃ¤kel,CB,64,Germany,20,2001-03-07,Belgian Jupiler Pro League,194,89,2001,3,7,1
11898,H. Saghiri,"CDM, CM",64,Germany,24,1997-02-18,German 3. Bundesliga,180,70,1997,2,18,1
11925,C. Klaus,GK,64,Germany,27,1994-01-16,German 2. Bundesliga,185,76,1994,1,16,1
11956,C. Makridis,"CAM, ST",64,Germany,24,1996-07-05,German 2. Bundesliga,180,73,1996,7,5,3
11963,M. Beier,ST,64,Germany,18,2002-10-17,German 2. Bundesliga,183,72,2002,10,17,4
12022,L. SamardÅ¾iÄ,"CAM, CM",64,Germany,19,2002-02-24,Italian Serie A,184,79,2002,2,24,1
12023,D. MikiÄ,CB,64,Germany,28,1992-07-06,German 3. Bundesliga,180,75,1992,7,6,3
12024,R. BrÃ¼seke,GK,64,Germany,27,1993-09-14,German 3. Bundesliga,186,71,1993,9,14,3
12041,P. Nebel,"RM, LM, CAM",64,Germany,18,2002-10-10,German 1. Bundesliga,169,66,2002,10,10,4
12047,A. MÃ¼ller,"CDM, RM",64,Germany,20,2000-07-20,German 3. Bundesliga,173,70,2000,7,20,3
12048,M. Gouras,"LM, ST, RM",64,Germany,23,1998-06-07,German 3. Bundesliga,176,69,1998,6,7,2
12067,R. Reitz,CM,64,Germany,19,2002-05-29,Belgian Jupiler Pro League,175,75,2002,5,29,2
12078,E. DinkÃ§i,"RW, CF",64,Germany,19,2001-12-13,German 2. Bundesliga,188,76,2001,12,13,4
12094,K. ÃalhanoÄlu,"LB, LM",64,Germany,18,2002-08-26,German 2. Bundesliga,180,80,2002,8,26,3
12108,C. Lannert,"RB, LB",64,Germany,23,1998-06-08,German 3. Bundesliga,180,72,1998,6,8,2
